seq,pat,naive,naive2,kmp,kmp2,bmh
1000000,10000,3.285998900537379e-06,2.6999987312592566e-07,4.6099921746645123e-07,6.810005288571119e-07,3.9000042306724936e-07
1000000,10000,3.535998985171318e-06,3.7999961932655424e-07,5.010006134398282e-07,6.020000000717118e-07,3.8100006349850446e-07
1000000,10000,4.007000825367868e-06,2.0100014808122069e-07,3.910008672391996e-07,6.110003596404567e-07,3.7999961932655424e-07
1000000,10000,3.2460011425428092e-06,2.8999966161791235e-07,4.7100002120714635e-07,6.209993443917483e-07,3.910008672391996e-07
1000000,10000,4.4480002543423325e-06,3.2000025385059416e-07,3.910008672391996e-07,6.310001481324434e-07,4.109988367417827e-07
1000000,10000,3.7860008887946606e-06,2.710003172978759e-07,4.809990059584379e-07,6.110003596404567e-07,4.309986252337694e-07
1000000,10000,4.628998794942163e-06,3.410004865145311e-07,7.509988790843636e-07,6.009995558997616e-07,3.9099904824979603e-07
1000000,10000,3.715998900588602e-06,3.0099909054115415e-07,7.810012903064489e-07,6.009995558997616e-07,4.6000059228390455e-07
1000000,10000,3.11499934468884e-06,2.110009518219158e-07,6.009995558997616e-07,5.109995981911197e-07,4.0099985199049115e-07
1000000,10000,3.9480000850744545e-06,3.210006980225444e-07,6.509999366244301e-07,8.710012480150908e-07,2.8999966161791235e-07
1000000,10000,3.978000677307136e-06,3.010009095305577e-07,8.709994290256873e-07,5.410001904238015e-07,3.0000046535860747e-07
1000000,10000,3.978000677307136e-06,3.100012690993026e-07,7.710004865657538e-07,5.209985829424113e-07,3.210006980225444e-07
1000000,10000,3.155999365844764e-06,2.400010998826474e-07,7.309990905923769e-07,6.109985406510532e-07,4.6100103645585477e-07
1000000,10000,3.4859986044466496e-06,2.4099972506519407e-07,8.309998520417139e-07,5.410001904238015e-07,3.0000046535860747e-07
1000000,10000,3.2759999157860875e-06,2.1000050764996558e-07,9.010000212583691e-07,6.709997251164168e-07,4.0099985199049115e-07
1000000,10000,3.3059986890293658e-06,2.9099828680045903e-07,5.9100057114847e-07,6.310001481324434e-07,3.8100006349850446e-07
1000000,10000,3.4259992389706895e-06,4.7100002120714635e-07,8.919996616896242e-07,4.4099942897446454e-07,3.210006980225444e-07
1000000,10000,3.936998837161809e-06,3.210006980225444e-07,6.310001481324434e-07,5.109995981911197e-07,5.210004019318148e-07
1000000,10000,3.1560011848341674e-06,3.0000046535860747e-07,6.110003596404567e-07,5.210004019318148e-07,5.510009941644967e-07
1000000,10000,3.0960000003688037e-06,2.9100010578986257e-07,5.410001904238015e-07,5.410001904238015e-07,4.1000021155923605e-07
1000000,10000,3.2759999157860875e-06,2.800006768666208e-07,6.009995558997616e-07,8.109982445603237e-07,3.7999961932655424e-07
1000000,10000,3.076000211876817e-06,3.100012690993026e-07,8.710012480150908e-07,4.1100065573118627e-07,4.0099985199049115e-07
1000000,10000,5.159001375432126e-06,2.5000008463393897e-07,5.210004019318148e-07,8.110000635497272e-07,4.1100065573118627e-07
1000000,10000,3.0249993869801983e-06,2.9100010578986257e-07,6.610007403651252e-07,9.619998309062794e-07,3.910008672391996e-07
1000000,10000,3.2460011425428092e-06,6.219997885636985e-07,5.9100057114847e-07,5.210004019318148e-07,3.910008672391996e-07
1000000,10000,5.150001015863381e-06,2.410015440545976e-07,5.309993866831064e-07,4.6099921746645123e-07,4.1100065573118627e-07
1000000,10000,3.0150004022289068e-06,2.0100014808122069e-07,7.020007615210488e-07,5.309993866831064e-07,3.0099909054115415e-07
1000000,10000,3.6559995351126418e-06,2.1000050764996558e-07,5.410001904238015e-07,6.909995136084035e-07,5.710007826564834e-07
1000000,10000,3.1460003810934722e-06,2.800006768666208e-07,5.809997674077749e-07,5.010006134398282e-07,3.7999961932655424e-07
1000000,10000,3.0350001907208934e-06,4.90999809699133e-07,5.009987944504246e-07,5.919991963310167e-07,3.910008672391996e-07
1000000,10000,2.784998287097551e-06,2.2099993657320738e-07,5.309993866831064e-07,7.620001269970089e-07,3.910008672391996e-07
1000000,10000,2.9650000215042382e-06,3.0099909054115415e-07,9.120012691710144e-07,5.109995981911197e-07,3.0000046535860747e-07
1000000,10000,2.5540011847624555e-06,2.900014806073159e-07,5.3100120567251e-07,5.100009730085731e-07,3.910008672391996e-07
1000000,10000,3.0859991966281086e-06,2.1000050764996558e-07,6.509999366244301e-07,5.210004019318148e-07,3.0000046535860747e-07
1000000,10000,2.97499900625553e-06,2.9100010578986257e-07,4.0099985199049115e-07,5.809997674077749e-07,4.1100065573118627e-07
1000000,10000,3.7070003600092605e-06,3.0099909054115415e-07,4.1100065573118627e-07,5.40998371434398e-07,4.109988367417827e-07
1000000,10000,4.898998668068089e-06,4.2099964048247784e-07,4.5100023271515965e-07,9.920004231389612e-07,3.9000042306724936e-07
1000000,10000,2.7850001060869545e-06,3.0099909054115415e-07,4.2000101529993117e-07,5.9100057114847e-07,4.2000101529993117e-07
1000000,10000,4.489000275498256e-06,4.2099964048247784e-07,5.709989636670798e-07,5.010006134398282e-07,2.8999966161791235e-07
1000000,10000,3.7370009522419423e-06,3.0999945010989904e-07,5.309993866831064e-07,7.809994713170454e-07,4.0099985199049115e-07
1000000,10000,3.62699938705191e-06,3.0099909054115415e-07,5.3100120567251e-07,6.320005923043936e-07,3.9099904824979603e-07
1000000,10000,3.076000211876817e-06,3.4000004234258085e-07,5.210004019318148e-07,5.109995981911197e-07,5.9100057114847e-07
1000000,10000,4.257999535184354e-06,2.8999966161791235e-07,6.209993443917483e-07,5.110014171805233e-07,3.0099909054115415e-07
1000000,10000,3.4859986044466496e-06,2.1099913283251226e-07,6.210011633811519e-07,4.3100044422317296e-07,5.309993866831064e-07
1000000,10000,2.7959995350101963e-06,3.6100027500651777e-07,7.119997462723404e-07,5.100009730085731e-07,2.8999966161791235e-07
1000000,10000,3.1960007618181407e-06,2.9100010578986257e-07,6.310001481324434e-07,5.099991540191695e-07,3.910008672391996e-07
1000000,10000,3.5270004445919767e-06,3.0000046535860747e-07,5.609999789157882e-07,4.3100044422317296e-07,3.9000042306724936e-07
1000000,10000,3.195998942828737e-06,3.1099989428184927e-07,5.509991751750931e-07,6.310001481324434e-07,3.9000042306724936e-07
1000000,10000,3.556999217835255e-06,2.8999966161791235e-07,4.90999809699133e-07,7.819999154889956e-07,3.8100006349850446e-07
1000000,10000,3.50600021192804e-06,2.110009518219158e-07,7.510006980737671e-07,4.109988367417827e-07,3.910008672391996e-07
1000000,10000,3.5859993658959866e-06,2.7999885787721723e-07,5.609999789157882e-07,4.2099964048247784e-07,3.9099904824979603e-07
1000000,10000,3.006000042660162e-06,5.609999789157882e-07,6.209993443917483e-07,5.109995981911197e-07,3.0999945010989904e-07
1000000,10000,3.2150001061381772e-06,3.8100006349850446e-07,6.609989213757217e-07,6.210011633811519e-07,4.0099985199049115e-07
1000000,10000,2.99500061373692e-06,4.90999809699133e-07,5.410001904238015e-07,9.319992386735976e-07,3.9099904824979603e-07
1000000,10000,5.0390008254908025e-06,2.3999928089324385e-07,5.7199940783903e-07,5.109995981911197e-07,3.0000046535860747e-07
1000000,10000,4.167999577475712e-06,2.8999966161791235e-07,6.509999366244301e-07,5.010006134398282e-07,3.9099904824979603e-07
1000000,10000,3.435998223721981e-06,3.6100027500651777e-07,5.309993866831064e-07,5.099991540191695e-07,3.9099904824979603e-07
1000000,10000,3.074999767704867e-06,2.9100010578986257e-07,5.809997674077749e-07,6.40999132883735e-07,3.9000042306724936e-07
1000000,10000,4.327999704401009e-06,2.6999987312592566e-07,8.010010787984356e-07,5.109995981911197e-07,3.010009095305577e-07
1000000,10000,3.695999112096615e-06,2.0100014808122069e-07,6.020000000717118e-07,5.109995981911197e-07,2.8999966161791235e-07
1000000,10000,3.667000783025287e-06,2.0999868866056204e-07,6.219997885636985e-07,5.109995981911197e-07,3.0000046535860747e-07
1000000,10000,3.285998900537379e-06,2.1099913283251226e-07,6.010013748891652e-07,5.109995981911197e-07,3.010009095305577e-07
1000000,10000,4.248000550433062e-06,2.1999949240125716e-07,6.210011633811519e-07,5.410001904238015e-07,5.3100120567251e-07
1000000,10000,3.5470002330839634e-06,2.200013113906607e-07,9.010000212583691e-07,5.110014171805233e-07,2.8999966161791235e-07
1000000,10000,3.937000656151213e-06,3.2099887903314084e-07,6.509999366244301e-07,4.90999809699133e-07,3.910008672391996e-07
1000000,10000,3.877999915857799e-06,2.110009518219158e-07,5.609999789157882e-07,6.919999577803537e-07,4.7100002120714635e-07
1000000,10000,2.91600008495152e-06,2.0999868866056204e-07,5.809997674077749e-07,5.210004019318148e-07,2.8999966161791235e-07
1000000,10000,4.056999387103133e-06,2.2099993657320738e-07,5.010006134398282e-07,6.009995558997616e-07,3.8100006349850446e-07
1000000,10000,4.798999725608155e-06,2.310007403139025e-07,6.610007403651252e-07,5.210004019318148e-07,3.0999945010989904e-07
1000000,10000,3.826999090961181e-06,3.8100006349850446e-07,5.210004019318148e-07,5.010006134398282e-07,4.6100103645585477e-07
1000000,10000,3.817000106209889e-06,2.600008883746341e-07,6.509999366244301e-07,5.109995981911197e-07,2.9100010578986257e-07
1000000,10000,3.635999746620655e-06,2.3000029614195228e-07,5.809997674077749e-07,4.2000101529993117e-07,2.999986463692039e-07
1000000,10000,3.6370001907926053e-06,2.1000050764996558e-07,6.110003596404567e-07,5.010006134398282e-07,5.210004019318148e-07
1000000,10000,4.458001058083028e-06,2.1000050764996558e-07,7.809994713170454e-07,5.209985829424113e-07,2.9100010578986257e-07
1000000,10000,3.836999894701876e-06,2.1000050764996558e-07,9.510004019830376e-07,5.109995981911197e-07,2.900014806073159e-07
1000000,10000,3.817000106209889e-06,2.110009518219158e-07,6.419995770556852e-07,5.110014171805233e-07,5.510009941644967e-07
1000000,10000,3.50600021192804e-06,3.2099887903314084e-07,7.420003385050222e-07,5.010006134398282e-07,2.8999966161791235e-07
1000000,10000,3.3460000850027427e-06,2.3000029614195228e-07,8.719998731976375e-07,5.109995981911197e-07,3.0099909054115415e-07
1000000,10000,3.2860007195267826e-06,2.0100014808122069e-07,6.209993443917483e-07,5.109995981911197e-07,3.0099909054115415e-07
1000000,10000,3.4060012694681063e-06,2.200013113906607e-07,6.210011633811519e-07,4.2099964048247784e-07,3.910008672391996e-07
1000000,10000,3.556999217835255e-06,2.8999966161791235e-07,8.719998731976375e-07,5.309993866831064e-07,4.4099942897446454e-07
1000000,10000,3.6969995562685654e-06,3.210006980225444e-07,7.109993021003902e-07,5.109995981911197e-07,3.910008672391996e-07
1000000,10000,3.827000909950584e-06,3.3099968277383596e-07,6.419995770556852e-07,5.410001904238015e-07,2.9100010578986257e-07
1000000,10000,3.836999894701876e-06,3.9099904824979603e-07,6.609989213757217e-07,4.1100065573118627e-07,3.2099887903314084e-07
1000000,10000,2.925000444520265e-06,2.600008883746341e-07,5.809997674077749e-07,4.90999809699133e-07,5.309993866831064e-07
1000000,10000,3.56700002157595e-06,2.1000050764996558e-07,8.90999217517674e-07,5.210004019318148e-07,2.9100010578986257e-07
1000000,10000,2.9650000215042382e-06,2.9100010578986257e-07,5.410001904238015e-07,4.90999809699133e-07,3.8100006349850446e-07
1000000,10000,4.0480008465237916e-06,3.2999923860188574e-07,5.509991751750931e-07,7.609996828250587e-07,3.9099904824979603e-07
1000000,10000,3.496999852359295e-06,3.0000046535860747e-07,5.509991751750931e-07,8.110000635497272e-07,3.9000042306724936e-07
1000000,10000,3.6370001907926053e-06,3.7999961932655424e-07,5.210004019318148e-07,5.109995981911197e-07,3.310015017632395e-07
1000000,10000,3.6059991543879732e-06,3.010009095305577e-07,7.910002750577405e-07,5.109995981911197e-07,2.9100010578986257e-07
1000000,10000,4.849000106332824e-06,2.5000008463393897e-07,5.210004019318148e-07,6.209993443917483e-07,5.509991751750931e-07
1000000,10000,3.135999577352777e-06,3.6100027500651777e-07,6.020000000717118e-07,5.010006134398282e-07,5.109995981911197e-07
1000000,10000,3.4460008464520797e-06,2.6999987312592566e-07,5.309993866831064e-07,4.90999809699133e-07,3.0000046535860747e-07
1000000,10000,3.05499997921288e-06,3.710010787472129e-07,6.509999366244301e-07,5.109995981911197e-07,2.999986463692039e-07
1000000,10000,3.03499837173149e-06,5.510009941644967e-07,6.009995558997616e-07,4.109988367417827e-07,4.0099985199049115e-07
1000000,10000,3.6159999581286684e-06,2.1000050764996558e-07,5.410001904238015e-07,5.110014171805233e-07,2.9100010578986257e-07
1000000,10000,4.6980003389762715e-06,6.010013748891652e-07,5.309993866831064e-07,6.110003596404567e-07,4.109988367417827e-07
1000000,10000,2.91600008495152e-06,1.9999970390927047e-07,5.410001904238015e-07,6.520003807963803e-07,3.1099989428184927e-07
1000000,10000,3.03599881590344e-06,2.9100010578986257e-07,5.010006134398282e-07,6.210011633811519e-07,5.210004019318148e-07
1000000,10000,3.417000698391348e-06,2.8999966161791235e-07,5.510009941644967e-07,5.109995981911197e-07,2.9100010578986257e-07
1000000,10000,3.6669989640358835e-06,3.710010787472129e-07,4.4099942897446454e-07,6.009995558997616e-07,3.9099904824979603e-07
1000000,10000,3.817000106209889e-06,4.0099985199049115e-07,5.510009941644967e-07,5.010006134398282e-07,5.710007826564834e-07
1000000,10000,3.466999260126613e-06,3.7999961932655424e-07,4.210014594718814e-07,6.009995558997616e-07,5.809997674077749e-07
1000000,10000,3.776998710236512e-06,3.010009095305577e-07,5.210004019318148e-07,4.810008249478415e-07,4.1100065573118627e-07
1000000,10000,4.378000085125677e-06,4.1000021155923605e-07,7.510006980737671e-07,7.609996828250587e-07,3.010009095305577e-07
1000000,10000,2.804999894578941e-06,3.0999945010989904e-07,6.210011633811519e-07,4.90999809699133e-07,3.7999961932655424e-07
1000000,10000,3.54699841409456e-06,3.0000046535860747e-07,6.509999366244301e-07,7.010003173490986e-07,3.0000046535860747e-07
1000000,10000,2.9859984351787716e-06,2.110009518219158e-07,7.40999894333072e-07,5.010006134398282e-07,3.910008672391996e-07
1000000,10000,2.9359998734435067e-06,3.0000046535860747e-07,9.22000253922306e-07,5.109995981911197e-07,3.910008672391996e-07
1000000,10000,2.233999111922458e-06,3.710010787472129e-07,5.7199940783903e-07,5.110014171805233e-07,3.7999961932655424e-07
1000000,10000,3.11499934468884e-06,2.900014806073159e-07,5.210004019318148e-07,5.109995981911197e-07,2.9100010578986257e-07
1000000,10000,2.91600008495152e-06,2.8999966161791235e-07,5.809997674077749e-07,7.019989425316453e-07,3.910008672391996e-07
1000000,10000,4.748999344883487e-06,2.8999966161791235e-07,4.0099985199049115e-07,5.100009730085731e-07,3.8100006349850446e-07
1000000,10000,3.266000931034796e-06,3.010009095305577e-07,6.210011633811519e-07,5.109995981911197e-07,2.9100010578986257e-07
1000000,10000,3.876999471685849e-06,2.8999966161791235e-07,5.010006134398282e-07,6.210011633811519e-07,3.910008672391996e-07
1000000,10000,3.787001332966611e-06,2.1000050764996558e-07,6.209993443917483e-07,4.3000000005122274e-07,5.010006134398282e-07
1000000,10000,3.757000740733929e-06,2.1999949240125716e-07,6.419995770556852e-07,5.110014171805233e-07,2.999986463692039e-07
1000000,10000,3.6260007618693635e-06,3.010009095305577e-07,5.009987944504246e-07,4.3100044422317296e-07,4.1100065573118627e-07
1000000,10000,3.4369986678939313e-06,3.0099909054115415e-07,6.110003596404567e-07,5.110014171805233e-07,3.910008672391996e-07
1000000,10000,3.486000423436053e-06,3.910008672391996e-07,5.609999789157882e-07,5.809997674077749e-07,3.6100027500651777e-07
1000000,10000,3.155000740662217e-06,4.399989848025143e-07,5.010006134398282e-07,4.2099964048247784e-07,3.0000046535860747e-07
1000000,10000,3.6870005715172738e-06,2.8999966161791235e-07,6.209993443917483e-07,9.420000424142927e-07,3.0000046535860747e-07
1000000,10000,3.1050003599375486e-06,2.610013325465843e-07,5.210004019318148e-07,5.010006134398282e-07,3.1099989428184927e-07
1000000,10000,3.396000465727411e-06,3.210006980225444e-07,6.520003807963803e-07,4.2099964048247784e-07,3.010009095305577e-07
1000000,10000,3.5869998100679368e-06,2.9100010578986257e-07,8.119986887322739e-07,5.809997674077749e-07,2.999986463692039e-07
1000000,10000,3.5470002330839634e-06,4.2000101529993117e-07,6.310001481324434e-07,4.3100044422317296e-07,3.010009095305577e-07
1000000,10000,3.2160005503101274e-06,3.0099909054115415e-07,5.509991751750931e-07,5.40998371434398e-07,2.8999966161791235e-07
1000000,10000,3.5470002330839634e-06,3.0999945010989904e-07,6.210011633811519e-07,6.310001481324434e-07,3.0000046535860747e-07
1000000,10000,4.2170013330178335e-06,3.0999945010989904e-07,8.610004442743957e-07,5.509991751750931e-07,4.000012268079445e-07
1000000,10000,3.946999640902504e-06,2.8999966161791235e-07,5.309993866831064e-07,5.109995981911197e-07,3.0099909054115415e-07
1000000,10000,3.2759999157860875e-06,3.0999945010989904e-07,8.019997039809823e-07,5.210004019318148e-07,3.0000046535860747e-07
1000000,10000,3.4059994504787028e-06,2.6099951355718076e-07,5.410001904238015e-07,5.110014171805233e-07,3.910008672391996e-07
1000000,10000,3.5660013963934034e-06,3.9000042306724936e-07,5.410001904238015e-07,4.3000000005122274e-07,3.910008672391996e-07
1000000,10000,3.375998858246021e-06,3.7999961932655424e-07,4.1000021155923605e-07,5.010006134398282e-07,3.0099909054115415e-07
1000000,10000,4.117999196751043e-06,3.2000025385059416e-07,6.110003596404567e-07,5.010006134398282e-07,3.910008672391996e-07
1000000,10000,3.437000486883335e-06,2.4099972506519407e-07,6.310001481324434e-07,5.109995981911197e-07,3.1099989428184927e-07
1000000,10000,4.176999937044457e-06,3.2000025385059416e-07,5.909987521590665e-07,4.2099964048247784e-07,3.1099989428184927e-07
1000000,10000,5.559999408433214e-06,3.8100006349850446e-07,7.40999894333072e-07,7.110011210897937e-07,3.800014383159578e-07
1000000,10000,4.0979994082590565e-06,5.410001904238015e-07,6.009995558997616e-07,5.010006134398282e-07,3.010009095305577e-07
1000000,10000,3.336001100251451e-06,6.709997251164168e-07,6.319987733149901e-07,5.109995981911197e-07,3.9000042306724936e-07
1000000,10000,3.877001290675253e-06,3.010009095305577e-07,6.919999577803537e-07,5.209985829424113e-07,3.0000046535860747e-07
1000000,10000,4.268000338925049e-06,2.5099870981648564e-07,7.819999154889956e-07,6.110003596404567e-07,3.910008672391996e-07
1000000,10000,3.416000254219398e-06,3.210006980225444e-07,5.609999789157882e-07,5.210004019318148e-07,3.9000042306724936e-07
1000000,10000,2.824999683070928e-06,4.1100065573118627e-07,4.810008249478415e-07,5.210004019318148e-07,2.8999966161791235e-07
1000000,10000,4.036999598611146e-06,2.6099951355718076e-07,5.210004019318148e-07,7.119997462723404e-07,4.7100002120714635e-07
1000000,10000,3.926999852410518e-06,2.8999966161791235e-07,5.909987521590665e-07,5.709989636670798e-07,4.109988367417827e-07
1000000,10000,3.597000613808632e-06,2.9100010578986257e-07,9.209998097503558e-07,5.3100120567251e-07,2.999986463692039e-07
1000000,10000,2.826000127242878e-06,3.0000046535860747e-07,6.709997251164168e-07,6.40999132883735e-07,3.910008672391996e-07
1000000,10000,3.846998879453167e-06,3.1099989428184927e-07,6.72000169288367e-07,5.609999789157882e-07,4.1100065573118627e-07
1000000,10000,3.795999873545952e-06,3.5999983083456755e-07,5.809997674077749e-07,6.810005288571119e-07,4.6099921746645123e-07
1000000,10000,4.306999471737072e-06,3.0999945010989904e-07,5.710007826564834e-07,5.210004019318148e-07,2.900014806073159e-07
1000000,10000,4.327999704401009e-06,3.300010575912893e-07,6.410009518731385e-07,5.109995981911197e-07,3.809982445091009e-07
1000000,10000,3.445999027462676e-06,3.1099989428184927e-07,4.899993655271828e-07,4.90999809699133e-07,2.9100010578986257e-07
1000000,10000,5.018999218009412e-06,3.2000025385059416e-07,6.509999366244301e-07,5.309993866831064e-07,3.0099909054115415e-07
1000000,10000,4.5079996198182926e-06,2.2099993657320738e-07,4.7100002120714635e-07,6.110003596404567e-07,4.000012268079445e-07
1000000,10000,3.295999704278074e-06,2.400010998826474e-07,7.210001058410853e-07,5.109995981911197e-07,2.8999966161791235e-07
1000000,10000,3.155000740662217e-06,2.1999949240125716e-07,4.3000000005122274e-07,5.710007826564834e-07,5.309993866831064e-07
1000000,10000,4.577999789034948e-06,3.2999923860188574e-07,5.3100120567251e-07,4.4000080379191786e-07,2.8999966161791235e-07
1000000,10000,4.5979995775269344e-06,3.5999983083456755e-07,6.509999366244301e-07,7.72000930737704e-07,4.0099985199049115e-07
1000000,10000,3.3259984775213525e-06,3.1099989428184927e-07,5.410001904238015e-07,7.609996828250587e-07,4.5100023271515965e-07
1000000,10000,3.6960009310860187e-06,4.0099985199049115e-07,5.109995981911197e-07,4.3100044422317296e-07,6.020000000717118e-07
1000000,10000,4.3479994928929955e-06,2.710003172978759e-07,5.3100120567251e-07,4.7100002120714635e-07,3.8100006349850446e-07
1000000,10000,3.826999090961181e-06,3.010009095305577e-07,4.2099964048247784e-07,4.199991963105276e-07,3.9000042306724936e-07
1000000,10000,3.577000825316645e-06,3.0000046535860747e-07,4.1100065573118627e-07,6.110003596404567e-07,3.9099904824979603e-07
1000000,10000,4.989000444766134e-06,2.8099930204916745e-07,9.119994501816109e-07,6.009995558997616e-07,3.50000846083276e-07
1000000,10000,4.78799847769551e-06,2.8099930204916745e-07,6.509999366244301e-07,7.809994713170454e-07,2.8999966161791235e-07
1000000,10000,3.836999894701876e-06,4.7100002120714635e-07,5.309993866831064e-07,4.1100065573118627e-07,4.1000021155923605e-07
1000000,10000,3.396000465727411e-06,2.3000029614195228e-07,6.72000169288367e-07,4.1100065573118627e-07,5.709989636670798e-07
1000000,10000,4.719000571640208e-06,3.3099968277383596e-07,5.809997674077749e-07,9.319992386735976e-07,3.0000046535860747e-07
1000000,10000,3.106000804109499e-06,2.1000050764996558e-07,6.009995558997616e-07,4.90999809699133e-07,4.0099985199049115e-07
1000000,10000,3.9570004446431994e-06,5.010006134398282e-07,1.0109997674589977e-06,5.109995981911197e-07,4.4099942897446454e-07
1000000,10000,3.5570010368246585e-06,2.999986463692039e-07,7.910002750577405e-07,6.709997251164168e-07,3.9099904824979603e-07
1000000,10000,5.149000571691431e-06,3.5999983083456755e-07,1.1819993233075365e-06,7.40999894333072e-07,8.110000635497272e-07
1000000,10000,4.337000063969754e-06,2.4099972506519407e-07,5.509991751750931e-07,4.810008249478415e-07,4.1000021155923605e-07
1000000,10000,3.326000296510756e-06,3.910008672391996e-07,7.010003173490986e-07,4.2000101529993117e-07,3.2000025385059416e-07
1000000,10000,3.6159999581286684e-06,3.1099989428184927e-07,6.210011633811519e-07,5.110014171805233e-07,4.0099985199049115e-07
1000000,10000,4.277000698493794e-06,3.210006980225444e-07,5.210004019318148e-07,5.009987944504246e-07,3.7099925975780934e-07
1000000,10000,3.848001142614521e-06,3.0999945010989904e-07,6.209993443917483e-07,5.110014171805233e-07,3.0000046535860747e-07
1000000,10000,3.477000063867308e-06,4.3000000005122274e-07,5.010006134398282e-07,5.109995981911197e-07,3.1099989428184927e-07
1000000,10000,4.718000127468258e-06,3.310015017632395e-07,5.410001904238015e-07,6.310001481324434e-07,4.0099985199049115e-07
1000000,10000,3.926999852410518e-06,3.210006980225444e-07,4.109988367417827e-07,5.099991540191695e-07,5.410001904238015e-07
1000000,10000,2.9750008252449334e-06,2.1099913283251226e-07,5.410001904238015e-07,5.109995981911197e-07,2.9100010578986257e-07
1000000,10000,3.64600055036135e-06,2.400010998826474e-07,5.209985829424113e-07,5.410001904238015e-07,2.9100010578986257e-07
1000000,10000,4.6889999794075266e-06,3.210006980225444e-07,5.010006134398282e-07,5.810015863971785e-07,4.809990059584379e-07
1000000,10000,3.376999302417971e-06,5.410001904238015e-07,5.210004019318148e-07,4.90999809699133e-07,3.9000042306724936e-07
1000000,10000,4.047000402351841e-06,3.100012690993026e-07,5.010006134398282e-07,5.109995981911197e-07,5.609999789157882e-07
1000000,10000,4.128000000491738e-06,3.010009095305577e-07,5.909987521590665e-07,5.210004019318148e-07,2.9100010578986257e-07
1000000,10000,4.659001206164248e-06,3.710010787472129e-07,5.309993866831064e-07,6.310001481324434e-07,6.009995558997616e-07
1000000,10000,3.3760006772354245e-06,4.3100044422317296e-07,6.310001481324434e-07,6.91001332597807e-07,3.8100006349850446e-07
1000000,10000,3.4259992389706895e-06,6.009995558997616e-07,4.910016286885366e-07,4.309986252337694e-07,3.800014383159578e-07
1000000,10000,3.496999852359295e-06,3.210006980225444e-07,5.909987521590665e-07,5.109995981911197e-07,4.0099985199049115e-07
1000000,10000,3.6769997677765787e-06,3.8100006349850446e-07,5.709989636670798e-07,5.110014171805233e-07,2.8999966161791235e-07
1000000,10000,3.2160005503101274e-06,2.610013325465843e-07,5.410001904238015e-07,6.009995558997616e-07,3.910008672391996e-07
1000000,10000,3.0960000003688037e-06,4.7100002120714635e-07,9.81999619398266e-07,5.109995981911197e-07,3.9099904824979603e-07
1000000,10000,3.68599830835592e-06,2.8999966161791235e-07,5.609999789157882e-07,5.110014171805233e-07,3.910008672391996e-07
1000000,10000,3.426001057960093e-06,2.110009518219158e-07,7.220005500130355e-07,4.810008249478415e-07,3.9000042306724936e-07
1000000,10000,3.385999661986716e-06,3.5099947126582265e-07,4.0099985199049115e-07,5.109995981911197e-07,2.8999966161791235e-07
1000000,10000,3.134999133180827e-06,3.0099909054115415e-07,6.509999366244301e-07,5.109995981911197e-07,3.8100006349850446e-07
1000000,10000,2.685001163627021e-06,3.2999923860188574e-07,8.719998731976375e-07,5.410001904238015e-07,3.0099909054115415e-07
1000000,10000,2.7050009521190077e-06,2.200013113906607e-07,6.110003596404567e-07,6.40999132883735e-07,3.9099904824979603e-07
1000000,10000,3.3659998734947294e-06,3.2000025385059416e-07,7.310009095817804e-07,6.610007403651252e-07,4.2000101529993117e-07
1000000,10000,2.354001480853185e-06,2.3099892132449895e-07,4.809990059584379e-07,5.509991751750931e-07,4.3100044422317296e-07
1000000,10000,2.9750008252449334e-06,2.710003172978759e-07,8.509996405337006e-07,5.3100120567251e-07,3.9999940781854093e-07
1000000,10000,3.997000021627173e-06,3.1099989428184927e-07,9.319992386735976e-07,5.100009730085731e-07,4.1100065573118627e-07
1000000,10000,2.9859984351787716e-06,3.1099989428184927e-07,6.310001481324434e-07,5.210004019318148e-07,2.9100010578986257e-07
1000000,10000,3.326000296510756e-06,2.1000050764996558e-07,6.010013748891652e-07,7.520011422457173e-07,3.910008672391996e-07
1000000,10000,2.8149988793302327e-06,6.410009518731385e-07,6.210011633811519e-07,7.910002750577405e-07,4.1000021155923605e-07
1000000,10000,2.9550010367529467e-06,3.0000046535860747e-07,8.819988579489291e-07,5.210004019318148e-07,2.8999966161791235e-07
1000000,10000,3.0450009944615886e-06,3.4999902709387243e-07,6.509999366244301e-07,7.109993021003902e-07,4.1000021155923605e-07
1000000,10000,2.794999090838246e-06,4.000012268079445e-07,5.709989636670798e-07,5.109995981911197e-07,3.7999961932655424e-07
1000000,10000,3.1460003810934722e-06,3.010009095305577e-07,8.709994290256873e-07,4.2099964048247784e-07,3.1099989428184927e-07
1000000,10000,2.9959992389194667e-06,2.1099913283251226e-07,5.9100057114847e-07,5.109995981911197e-07,2.9100010578986257e-07
1000000,10000,2.6549987524049357e-06,3.0099909054115415e-07,6.020000000717118e-07,4.90999809699133e-07,4.1100065573118627e-07
1000000,10000,3.375998858246021e-06,3.100012690993026e-07,6.010013748891652e-07,4.1000021155923605e-07,4.0099985199049115e-07
1000000,10000,2.9550010367529467e-06,4.3100044422317296e-07,6.709997251164168e-07,5.000001692678779e-07,3.9099904824979603e-07
1000000,10000,3.4460008464520797e-06,3.0099909054115415e-07,5.209985829424113e-07,8.110000635497272e-07,3.9000042306724936e-07
1000000,10000,2.5649987946962938e-06,2.9099828680045903e-07,6.610007403651252e-07,5.210004019318148e-07,3.0099909054115415e-07
